user_id,gender,age_id,age_range,occupation_id,occupation,cp
5193,M,35,35-44,12,programmer,14619
5194,M,25,25-34,7,executive/managerial,55409
5195,M,35,35-44,7,executive/managerial,80304
5196,M,56,56+,7,executive/managerial,20814
5197,F,56,56+,3,clerical/admin,75001
5198,F,18,18-24,4,college/grad student,55118
5199,F,25,25-34,1,academic/educator,35243
5200,F,35,35-44,15,scientist,43065
5201,M,50,50-55,7,executive/managerial,95376
5202,M,18,18-24,4,college/grad student,02871
5203,F,45,45-49,6,doctor/health care,01545
5204,M,50,50-55,13,retired,56342
5205,M,25,25-34,1,academic/educator,02908
5206,M,35,35-44,7,executive/managerial,91302
5207,M,25,25-34,0,other or not specified,98102
5208,M,25,25-34,4,college/grad student,55455
5209,M,50,50-55,1,academic/educator,46077
5210,F,35,35-44,17,technician/engineer,60618
5211,M,25,25-34,1,academic/educator,40214
5212,M,18,18-24,2,artist,90025
5213,M,18,18-24,0,other or not specified,31211
5214,F,35,35-44,9,homemaker,07452
5215,F,56,56+,6,doctor/health care,91941
5216,M,18,18-24,2,artist,81291
5217,M,25,25-34,17,technician/engineer,01060
5218,M,18,18-24,0,other or not specified,89129
5219,M,18,18-24,4,college/grad student,94706
5220,M,25,25-34,7,executive/managerial,91436
5221,F,56,56+,1,academic/educator,96734
5222,M,25,25-34,12,programmer,94501
5223,M,56,56+,10,K-12 student,11361
5224,M,35,35-44,1,academic/educator,10016
5225,M,18,18-24,4,college/grad student,55120
5226,M,35,35-44,0,other or not specified,98122
5227,M,18,18-24,10,K-12 student,64050
5228,M,1,Under 18,0,other or not specified,75070
5229,M,25,25-34,0,other or not specified,60173
5230,M,25,25-34,12,programmer,91104
5231,M,35,35-44,7,executive/managerial,92506
5232,M,25,25-34,4,college/grad student,14607
5233,M,25,25-34,5,customer service,97213
5234,F,25,25-34,0,other or not specified,60657
5235,M,25,25-34,4,college/grad student,14607
5236,M,25,25-34,14,sales/marketing,46268
5237,M,25,25-34,7,executive/managerial,55441
5238,F,50,50-55,16,self-employed,07462
5239,M,35,35-44,7,executive/managerial,07043
5240,F,25,25-34,0,other or not specified,94104
5241,F,25,25-34,4,college/grad student,02138
5242,M,25,25-34,1,academic/educator,14608
5243,M,1,Under 18,10,K-12 student,54220
5244,M,18,18-24,4,college/grad student,01095
5245,F,45,45-49,1,academic/educator,27615
5246,F,18,18-24,0,other or not specified,64030
5247,F,1,Under 18,10,K-12 student,01915
5248,F,45,45-49,14,sales/marketing,22206
5249,F,45,45-49,14,sales/marketing,75006
5250,M,50,50-55,6,doctor/health care,01545
5251,F,25,25-34,17,technician/engineer,97330
5252,M,25,25-34,20,writer,60622
5253,F,56,56+,13,retired,02838
5254,M,18,18-24,4,college/grad student,32606
5255,M,1,Under 18,10,K-12 student,55305
5256,M,25,25-34,16,self-employed,30269
5257,F,25,25-34,2,artist,10019
5258,M,35,35-44,4,college/grad student,58369
5259,M,25,25-34,6,doctor/health care,94404
5260,M,35,35-44,7,executive/managerial,78705
5261,M,35,35-44,12,programmer,10025
5262,F,25,25-34,14,sales/marketing,46220
5263,M,35,35-44,7,executive/managerial,40601
5264,M,18,18-24,4,college/grad student,15217
5265,M,45,45-49,1,academic/educator,97405
5266,M,35,35-44,1,academic/educator,42718
5267,M,35,35-44,7,executive/managerial,20191
5268,F,25,25-34,2,artist,68502
5269,M,18,18-24,0,other or not specified,37211
5270,M,25,25-34,12,programmer,87571
5271,F,25,25-34,0,other or not specified,94110
5272,M,25,25-34,7,executive/managerial,90210
5273,M,56,56+,20,writer,91030
5274,M,25,25-34,0,other or not specified,60611
5275,M,25,25-34,17,technician/engineer,60611
5276,F,25,25-34,4,college/grad student,91740
5277,M,25,25-34,20,writer,91740
5278,F,25,25-34,7,executive/managerial,55122
5279,F,25,25-34,14,sales/marketing,55418
5280,M,18,18-24,4,college/grad student,12604
5281,M,25,25-34,2,artist,90210
5282,F,18,18-24,4,college/grad student,63146
5283,M,18,18-24,2,artist,63138
5284,M,25,25-34,16,self-employed,55426
5285,M,18,18-24,4,college/grad student,55410
5286,M,45,45-49,16,self-employed,97068
5287,M,25,25-34,8,farmer,85203
5288,M,56,56+,13,retired,94114
5289,M,45,45-49,2,artist,94102
5290,F,18,18-24,4,college/grad student,60613
5291,M,45,45-49,1,academic/educator,44406
5292,M,25,25-34,0,other or not specified,97401
5293,M,25,25-34,12,programmer,95030
5294,M,25,25-34,2,artist,60626
5295,M,35,35-44,7,executive/managerial,55124
5296,F,1,Under 18,0,other or not specified,27245
5297,M,25,25-34,12,programmer,19067
5298,M,35,35-44,17,technician/engineer,55126
5299,M,25,25-34,2,artist,43202
5300,M,25,25-34,20,writer,94111
5301,M,25,25-34,17,technician/engineer,00693
5302,F,1,Under 18,10,K-12 student,02332
5303,F,56,56+,6,doctor/health care,45504
5304,F,35,35-44,9,homemaker,55410
5305,F,18,18-24,4,college/grad student,95602
5306,F,25,25-34,17,technician/engineer,92121
5307,M,25,25-34,5,customer service,85281
5308,M,56,56+,7,executive/managerial,27410
5309,M,25,25-34,0,other or not specified,02478
5310,F,56,56+,1,academic/educator,60605
5311,M,50,50-55,0,other or not specified,62025-8000
5312,M,25,25-34,1,academic/educator,10463
5313,M,56,56+,0,other or not specified,55406
5314,F,25,25-34,0,other or not specified,94107
5315,M,25,25-34,12,programmer,22903
5316,M,18,18-24,4,college/grad student,55104
5317,F,25,25-34,0,other or not specified,02138
5318,M,18,18-24,17,technician/engineer,98122
5319,M,18,18-24,17,technician/engineer,94941
5320,F,18,18-24,5,customer service,43201
5321,M,25,25-34,4,college/grad student,02457
5322,M,35,35-44,17,technician/engineer,97330
5323,M,25,25-34,20,writer,94122
5324,M,25,25-34,7,executive/managerial,02150
5325,F,50,50-55,7,executive/managerial,86001
5326,M,25,25-34,2,artist,55408
5327,M,25,25-34,7,executive/managerial,55408
5328,F,25,25-34,4,college/grad student,91740
5329,F,25,25-34,5,customer service,91773
5330,F,25,25-34,0,other or not specified,19143
5331,M,35,35-44,14,sales/marketing,06880
5332,M,18,18-24,4,college/grad student,30332
5333,F,25,25-34,7,executive/managerial,02332
5334,F,56,56+,13,retired,46140
5335,M,25,25-34,14,sales/marketing,75093
5336,M,56,56+,7,executive/managerial,75041
5337,F,35,35-44,3,clerical/admin,02725-1010
5338,M,25,25-34,17,technician/engineer,27609
5339,M,18,18-24,17,technician/engineer,60193
5340,F,50,50-55,3,clerical/admin,95032
5341,F,25,25-34,3,clerical/admin,85018
5342,F,35,35-44,7,executive/managerial,22039
5343,F,25,25-34,9,homemaker,60201
5344,F,50,50-55,1,academic/educator,98177
5345,F,25,25-34,17,technician/engineer,80003
5346,F,25,25-34,3,clerical/admin,97330
5347,M,25,25-34,6,doctor/health care,53705
5348,M,18,18-24,5,customer service,55414
5349,F,50,50-55,2,artist,97424
5350,M,18,18-24,5,customer service,55344
5351,F,45,45-49,1,academic/educator,85259
5352,F,35,35-44,5,customer service,55306
5353,M,25,25-34,6,doctor/health care,77030
5354,F,45,45-49,3,clerical/admin,78759
5355,M,56,56+,0,other or not specified,78232
5356,M,45,45-49,0,other or not specified,78703
5357,F,18,18-24,20,writer,60123
5358,M,35,35-44,7,executive/managerial,10625
5359,M,18,18-24,16,self-employed,27705
5360,M,18,18-24,12,programmer,43650
5361,F,50,50-55,16,self-employed,92026
5362,M,35,35-44,13,retired,63130
5363,M,56,56+,13,retired,30673
5364,F,25,25-34,3,clerical/admin,55408
5365,M,18,18-24,12,programmer,90250
5366,M,18,18-24,12,programmer,90045
5367,M,18,18-24,4,college/grad student,55344
5368,F,25,25-34,17,technician/engineer,20120
5369,M,25,25-34,15,scientist,02139
5370,M,25,25-34,12,programmer,98074
5371,M,25,25-34,11,lawyer,55408
5372,M,25,25-34,4,college/grad student,10549
5373,M,18,18-24,12,programmer,55112
5374,M,35,35-44,7,executive/managerial,38018
5375,M,25,25-34,0,other or not specified,02131
5376,M,25,25-34,17,technician/engineer,94538
5377,F,18,18-24,3,clerical/admin,10017
5378,M,35,35-44,18,tradesman/craftsman,10463
5379,M,25,25-34,7,executive/managerial,84095
5380,M,18,18-24,4,college/grad student,01125
5381,M,25,25-34,14,sales/marketing,10009
5382,M,18,18-24,4,college/grad student,07461
5383,M,35,35-44,1,academic/educator,55430
5384,F,25,25-34,3,clerical/admin,94117
5385,M,25,25-34,12,programmer,85226
5386,M,25,25-34,14,sales/marketing,60045
5387,F,25,25-34,1,academic/educator,45056
5388,F,18,18-24,4,college/grad student,10580
5389,M,45,45-49,7,executive/managerial,01905
5390,M,1,Under 18,0,other or not specified,78130
5391,M,25,25-34,7,executive/managerial,10016
5392,M,50,50-55,1,academic/educator,98112
5393,M,35,35-44,7,executive/managerial,10471
5394,M,18,18-24,0,other or not specified,60618
5395,M,50,50-55,1,academic/educator,13224
5396,M,25,25-34,6,doctor/health care,89118
5397,M,18,18-24,0,other or not specified,60451
5398,M,56,56+,17,technician/engineer,71301
5399,M,25,25-34,1,academic/educator,12553
5400,F,18,18-24,4,college/grad student,30010
5401,F,18,18-24,1,academic/educator,20003
5402,F,25,25-34,0,other or not specified,30102
5403,M,1,Under 18,10,K-12 student,59801
5404,M,25,25-34,0,other or not specified,30068
5405,F,50,50-55,7,executive/managerial,12866
5406,F,35,35-44,0,other or not specified,49504
5407,F,35,35-44,17,technician/engineer,30096
5408,M,25,25-34,20,writer,11230-1710
5409,M,45,45-49,1,academic/educator,60091
5410,F,45,45-49,2,artist,21212
5411,F,1,Under 18,19,unemployed,14850
5412,M,25,25-34,12,programmer,97330
5413,M,35,35-44,1,academic/educator,59801
5414,M,1,Under 18,10,K-12 student,07652
5415,F,25,25-34,7,executive/managerial,03862
5416,F,25,25-34,5,customer service,01801
5417,M,18,18-24,17,technician/engineer,19030
5418,F,25,25-34,0,other or not specified,53589
5419,F,18,18-24,12,programmer,05055
5420,F,1,Under 18,19,unemployed,14850
5421,M,35,35-44,17,technician/engineer,22030
5422,M,50,50-55,7,executive/managerial,94114
5423,F,50,50-55,5,customer service,60714
5424,F,35,35-44,2,artist,80012
5425,M,18,18-24,4,college/grad student,53211
5426,M,25,25-34,14,sales/marketing,95821
5427,M,35,35-44,19,unemployed,11201
5428,F,25,25-34,6,doctor/health care,28412
5429,F,25,25-34,1,academic/educator,02460
5430,F,45,45-49,1,academic/educator,26505
5431,M,56,56+,1,academic/educator,19026
5432,M,56,56+,13,retired,01742
5433,F,35,35-44,17,technician/engineer,45014
5434,F,25,25-34,7,executive/managerial,60618
5435,M,45,45-49,18,tradesman/craftsman,02557
5436,M,18,18-24,4,college/grad student,90024
5437,M,25,25-34,11,lawyer,55426
5438,M,25,25-34,14,sales/marketing,60048
5439,M,56,56+,13,retired,19119
5440,F,45,45-49,2,artist,37923
5441,M,50,50-55,7,executive/managerial,95762
5442,M,25,25-34,7,executive/managerial,63110
5443,M,25,25-34,12,programmer,01915
5444,F,18,18-24,4,college/grad student,55449
5445,M,25,25-34,0,other or not specified,43223
5446,F,50,50-55,1,academic/educator,65203
5447,M,45,45-49,2,artist,60626
5448,M,45,45-49,19,unemployed,60626
5449,M,18,18-24,12,programmer,01702
5450,M,18,18-24,12,programmer,02143
5451,F,25,25-34,1,academic/educator,98115
5452,M,35,35-44,6,doctor/health care,10011
5453,M,18,18-24,4,college/grad student,30305
5454,M,35,35-44,7,executive/managerial,10001
5455,F,18,18-24,17,technician/engineer,55449
5456,M,35,35-44,1,academic/educator,32312
5457,M,18,18-24,12,programmer,55405
5458,F,18,18-24,2,artist,98102
5459,F,1,Under 18,10,K-12 student,99016
5460,M,18,18-24,4,college/grad student,02143
5461,M,50,50-55,0,other or not specified,94025
5462,M,25,25-34,17,technician/engineer,89103
5463,M,35,35-44,0,other or not specified,53202
5464,M,35,35-44,7,executive/managerial,77079
5465,F,25,25-34,0,other or not specified,10019
5466,M,25,25-34,12,programmer,98033
5467,M,35,35-44,0,other or not specified,63366
5468,M,25,25-34,12,programmer,94618
5469,M,35,35-44,12,programmer,20171
5470,M,56,56+,7,executive/managerial,20003-2712
5471,M,18,18-24,7,executive/managerial,10016
5472,M,35,35-44,1,academic/educator,27909
5473,M,25,25-34,1,academic/educator,20120-6354
5474,M,25,25-34,12,programmer,20009
5475,M,25,25-34,4,college/grad student,94110
5476,F,35,35-44,0,other or not specified,20037
5477,M,35,35-44,1,academic/educator,55343
5478,M,35,35-44,7,executive/managerial,02766
5479,M,35,35-44,1,academic/educator,50014
5480,F,25,25-34,14,sales/marketing,07030
5481,M,45,45-49,12,programmer,55449
5482,M,18,18-24,7,executive/managerial,10014
5483,F,25,25-34,6,doctor/health care,15202
5484,M,45,45-49,17,technician/engineer,21742
5485,M,25,25-34,4,college/grad student,08544
5486,M,25,25-34,0,other or not specified,17821
5487,M,25,25-34,17,technician/engineer,95136
5488,M,25,25-34,15,scientist,91125
5489,M,18,18-24,7,executive/managerial,94104
5490,M,45,45-49,17,technician/engineer,80907
5491,M,18,18-24,7,executive/managerial,10016
5492,M,18,18-24,4,college/grad student,55104
5493,M,35,35-44,12,programmer,96797
5494,F,35,35-44,17,technician/engineer,94306
5495,F,18,18-24,4,college/grad student,95076
5496,M,25,25-34,7,executive/managerial,90069
5497,M,25,25-34,4,college/grad student,60201
5498,F,50,50-55,1,academic/educator,62901
5499,F,25,25-34,19,unemployed,60201
5500,F,35,35-44,20,writer,14850
5501,M,25,25-34,2,artist,33334
5502,M,25,25-34,2,artist,66044
5503,F,25,25-34,9,homemaker,55409
5504,M,45,45-49,7,executive/managerial,85287-2702
5505,F,25,25-34,4,college/grad student,02141
5506,F,18,18-24,14,sales/marketing,60610
5507,M,45,45-49,7,executive/managerial,44325
5508,M,25,25-34,20,writer,94519
5509,M,25,25-34,0,other or not specified,11215
5510,M,18,18-24,4,college/grad student,191004
5511,M,45,45-49,1,academic/educator,92407
5512,F,25,25-34,17,technician/engineer,01701
5513,M,35,35-44,1,academic/educator,91768
5514,F,1,Under 18,10,K-12 student,76501
5515,M,18,18-24,4,college/grad student,16101
5516,F,50,50-55,16,self-employed,98257
5517,M,56,56+,0,other or not specified,80210
5518,M,50,50-55,17,technician/engineer,78666
5519,M,35,35-44,15,scientist,33167
5520,M,45,45-49,1,academic/educator,18901
5521,F,25,25-34,6,doctor/health care,02118
5522,M,25,25-34,14,sales/marketing,02460
5523,M,35,35-44,0,other or not specified,60187
5524,F,1,Under 18,10,K-12 student,26505
5525,F,1,Under 18,10,K-12 student,55311
5526,F,35,35-44,2,artist,27514
5527,M,25,25-34,1,academic/educator,70803
5528,M,50,50-55,1,academic/educator,45840
5529,M,18,18-24,6,doctor/health care,05273
5530,F,18,18-24,4,college/grad student,63141
5531,M,50,50-55,17,technician/engineer,09056
5532,M,25,25-34,17,technician/engineer,27408
5533,F,50,50-55,2,artist,10025
5534,M,45,45-49,16,self-employed,30102
5535,M,25,25-34,15,scientist,94538
5536,M,25,25-34,16,self-employed,67204
5537,F,56,56+,1,academic/educator,10543
5538,M,45,45-49,12,programmer,55102
5539,F,25,25-34,20,writer,91403
5540,M,35,35-44,1,academic/educator,19149
5541,M,56,56+,7,executive/managerial,93924
5542,M,45,45-49,7,executive/managerial,11576
5543,M,25,25-34,17,technician/engineer,97401
5544,M,25,25-34,15,scientist,08876
5545,F,35,35-44,16,self-employed,98072
5546,M,18,18-24,14,sales/marketing,26301
5547,F,18,18-24,4,college/grad student,10025
5548,F,18,18-24,4,college/grad student,02138
5549,F,50,50-55,9,homemaker,76034
5550,M,35,35-44,15,scientist,48187
5551,F,35,35-44,20,writer,98103
5552,M,50,50-55,7,executive/managerial,23233
5553,M,35,35-44,3,clerical/admin,29425
5554,M,25,25-34,1,academic/educator,92116
5555,M,1,Under 18,10,K-12 student,37830
5556,M,45,45-49,6,doctor/health care,92103
5557,M,35,35-44,14,sales/marketing,33701
5558,M,1,Under 18,10,K-12 student,02446
5559,M,50,50-55,1,academic/educator,77706
5560,F,35,35-44,17,technician/engineer,98036
5561,F,25,25-34,3,clerical/admin,74075
5562,F,35,35-44,1,academic/educator,54650
5563,F,25,25-34,7,executive/managerial,11753
5564,M,45,45-49,20,writer,02446
5565,M,18,18-24,17,technician/engineer,02114
5566,M,35,35-44,7,executive/managerial,20901
5567,M,50,50-55,3,clerical/admin,78704
5568,M,18,18-24,4,college/grad student,49841
5569,F,18,18-24,1,academic/educator,07666
5570,M,25,25-34,1,academic/educator,07666
5571,F,25,25-34,9,homemaker,07307
5572,F,25,25-34,4,college/grad student,63119
5573,F,35,35-44,1,academic/educator,14619
5574,M,25,25-34,0,other or not specified,20878
5575,M,35,35-44,7,executive/managerial,19808
5576,M,25,25-34,4,college/grad student,55369
5577,M,50,50-55,1,academic/educator,12970
5578,F,18,18-24,1,academic/educator,02109
5579,F,35,35-44,7,executive/managerial,07039
5580,M,45,45-49,7,executive/managerial,01581
5581,M,25,25-34,0,other or not specified,10016
5582,M,45,45-49,1,academic/educator,50011
5583,M,56,56+,15,scientist,37830
5584,F,50,50-55,0,other or not specified,10016
5585,M,25,25-34,4,college/grad student,10016
5586,M,35,35-44,20,writer,94107
5587,M,25,25-34,17,technician/engineer,22041
5588,F,25,25-34,20,writer,60640
5589,F,25,25-34,0,other or not specified,04101
5590,F,45,45-49,12,programmer,94117
5591,M,18,18-24,0,other or not specified,10009
5592,M,25,25-34,1,academic/educator,53706
5593,M,50,50-55,16,self-employed,90210
5594,F,45,45-49,0,other or not specified,55419
5595,M,25,25-34,20,writer,90027
5596,M,35,35-44,12,programmer,22201
5597,F,18,18-24,4,college/grad student,95008
5598,M,18,18-24,4,college/grad student,27607
5599,M,35,35-44,7,executive/managerial,90020
5600,F,45,45-49,0,other or not specified,12833-2000
5601,M,35,35-44,1,academic/educator,98225
5602,M,35,35-44,0,other or not specified,97212
5603,M,50,50-55,7,executive/managerial,02461
5604,M,35,35-44,15,scientist,63117
5605,F,18,18-24,2,artist,95008
5606,F,25,25-34,14,sales/marketing,21046
5607,M,18,18-24,4,college/grad student,11209
5608,M,18,18-24,3,clerical/admin,78722
5609,F,50,50-55,1,academic/educator,30602
5610,F,25,25-34,1,academic/educator,54880
5611,F,35,35-44,7,executive/managerial,04015
5612,F,25,25-34,1,academic/educator,02148
5613,F,35,35-44,0,other or not specified,98622
5614,M,25,25-34,0,other or not specified,12833
5615,M,35,35-44,7,executive/managerial,07028
5616,M,45,45-49,1,academic/educator,08840
5617,M,25,25-34,14,sales/marketing,48336
5618,F,18,18-24,4,college/grad student,92612
5619,F,18,18-24,4,college/grad student,22310
5620,M,35,35-44,14,sales/marketing,55330
5621,M,25,25-34,7,executive/managerial,02135
5622,M,35,35-44,15,scientist,01775
5623,M,25,25-34,11,lawyer,84109
5624,M,25,25-34,7,executive/managerial,19380
5625,M,25,25-34,1,academic/educator,01760
5626,M,56,56+,16,self-employed,32043
5627,M,25,25-34,0,other or not specified,07040
5628,M,18,18-24,4,college/grad student,90024
5629,M,25,25-34,14,sales/marketing,02465
5630,M,35,35-44,17,technician/engineer,06854
5631,M,35,35-44,12,programmer,01944
5632,F,18,18-24,4,college/grad student,78628
5633,M,50,50-55,1,academic/educator,98262
5634,M,25,25-34,14,sales/marketing,55406
5635,F,35,35-44,9,homemaker,06854
5636,M,25,25-34,7,executive/managerial,98102
5637,M,1,Under 18,10,K-12 student,11102
5638,M,18,18-24,1,academic/educator,32601
5639,F,18,18-24,4,college/grad student,62025
5640,M,35,35-44,17,technician/engineer,78765
5641,F,25,25-34,17,technician/engineer,48473
5642,M,1,Under 18,10,K-12 student,73013
5643,F,35,35-44,1,academic/educator,84108
