,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
18356,Watsonia,61 Princes St,3,h,700000.0,S,Morrison,12/08/2017,14.5,3087.0,4.0,2.0,2.0,651.0,Brimbank,-37.70847,144.78413,Northern Metropolitan,2329.0
18357,Werribee,3 Argyle Cr,4,h,455000.0,S,Ray,12/08/2017,14.7,3030.0,4.0,2.0,3.0,1330.0,Manningham,-37.75343,145.11958,Western Metropolitan,16166.0
18358,Werribee,4 Gossamer St,3,h,483000.0,S,Ray,12/08/2017,14.7,3030.0,4.0,2.0,2.0,646.0,Manningham,-37.758070000000004,145.13478,Western Metropolitan,16166.0
18360,Werribee,24 Swallow St,3,h,455000.0,S,YPA,12/08/2017,14.7,3030.0,4.0,2.0,2.0,1025.0,Manningham,-37.75334,145.16655,Western Metropolitan,16166.0
18362,West Footscray,18 Molesworth Ct,4,h,1276000.0,S,Jas,12/08/2017,6.4,3012.0,5.0,2.0,2.0,862.0,Manningham,-37.75571,145.15521,Western Metropolitan,5058.0
18364,Westmeadows,12 Tylden Pl,3,h,729000.0,S,Nelson,12/08/2017,16.5,3049.0,3.0,2.0,3.0,725.0,Manningham,-37.76616,145.11207,Northern Metropolitan,2474.0
18367,Wheelers Hill,3 Jensen Ct,4,h,1157000.0,PI,Barry,12/08/2017,16.7,3150.0,3.0,1.0,2.0,716.0,Manningham,-37.77006,145.10429,South-Eastern Metropolitan,7392.0
18369,Williamstown,119 Hannan St,4,h,2200000.0,S,Sweeney,12/08/2017,6.8,3016.0,4.0,1.0,2.0,695.0,Whittlesea,-37.67877,145.03656,Western Metropolitan,6380.0
18370,Windsor,27 Andrew St,2,h,865000.0,SP,Biggin,12/08/2017,4.6,3181.0,3.0,2.0,2.0,541.0,Whittlesea,-37.672309999999996,145.00556,Southern Metropolitan,4380.0
18372,Wyndham Vale,40 Edwin Cl,4,h,742000.0,SP,hockingstuart,12/08/2017,27.2,3024.0,3.0,2.0,2.0,0.0,Stonnington,-37.8404,145.01425,Western Metropolitan,5262.0
18373,Wyndham Vale,3 Lancewood Rd,4,h,590500.0,S,Ray,12/08/2017,27.2,3024.0,3.0,2.0,2.0,0.0,Stonnington,-37.83725,145.01476,Western Metropolitan,5262.0
18374,Wyndham Vale,6 Melliodora Ct,4,h,500000.0,SP,YPA,12/08/2017,27.2,3024.0,3.0,2.0,1.0,187.0,Stonnington,-37.84297,145.01819,Western Metropolitan,5262.0
18375,Yarraville,1/23 Bena St,4,h,1142000.0,PI,Nelson,12/08/2017,6.3,3013.0,4.0,3.0,2.0,291.0,Moonee Valley,-37.777840000000005,144.93482,Western Metropolitan,6543.0
18376,Yarraville,39 Benbow St,3,h,1100000.0,PI,Sweeney,12/08/2017,6.3,3013.0,3.0,1.0,2.0,603.0,Whitehorse,-37.835,145.21086,Western Metropolitan,6543.0
18378,Yarraville,33A Severn St,2,h,780000.0,S,Sweeney,12/08/2017,6.3,3013.0,4.0,2.0,0.0,539.0,Whitehorse,-37.834590000000006,145.21264,Western Metropolitan,6543.0
18379,Yarraville,19/37 Stephen St,3,h,920000.0,PI,Village,12/08/2017,6.3,3013.0,4.0,2.0,2.0,660.0,Whitehorse,-37.84902,145.18276,Western Metropolitan,6543.0
18381,Abbotsford,11/328 Johnston St,2,u,650000.0,SP,Collings,15/07/2017,3.0,3067.0,3.0,1.0,2.0,1006.0,Mitchell,-37.41381,144.97615,Northern Metropolitan,4019.0
18384,Altona,43 David St,4,h,890000.0,S,Barlow,15/07/2017,11.0,3018.0,3.0,2.0,2.0,280.0,Banyule,-37.71147,145.08003,Western Metropolitan,5301.0
18386,Altona,65 Sargood St,3,t,815000.0,S,hockingstuart,15/07/2017,11.0,3018.0,3.0,1.0,1.0,530.0,Banyule,-37.70598,145.07713,Western Metropolitan,5301.0
18388,Altona North,2/2 Cleghorn Av,3,t,750000.0,VB,hockingstuart,15/07/2017,9.4,3025.0,3.0,1.0,2.0,569.0,Wyndham,-37.89118,144.65368,Western Metropolitan,5132.0
18390,Altona North,4/15 Stapley Cr,3,u,451500.0,SP,Barlow,15/07/2017,9.4,3025.0,3.0,1.0,1.0,610.0,Wyndham,-37.88632,144.67582,Western Metropolitan,5132.0
18391,Ascot Vale,24/157 Epsom Rd,3,u,825000.0,PI,McDonald,15/07/2017,4.3,3032.0,4.0,2.0,2.0,545.0,Wyndham,-37.89286,144.67281,Western Metropolitan,6567.0
18392,Ascot Vale,2/25 Harold St,2,u,425500.0,S,Brad,15/07/2017,4.3,3032.0,4.0,2.0,1.0,323.0,Maribyrnong,-37.794290000000004,144.87412,Western Metropolitan,6567.0
18393,Ascot Vale,20 Kent St,2,h,920000.0,VB,Nelson,15/07/2017,4.3,3032.0,3.0,2.0,4.0,673.0,Hume,-37.67558,144.8976,Western Metropolitan,6567.0
18394,Ascot Vale,8/39 Maribyrnong Rd,3,t,762000.0,S,Nelson,15/07/2017,4.3,3032.0,3.0,1.0,1.0,672.0,Hume,-37.6784,144.88797,Western Metropolitan,6567.0
18395,Ascot Vale,37 Roxburgh St,3,h,1306000.0,S,Jellis,15/07/2017,4.3,3032.0,4.0,2.0,2.0,820.0,Monash,-37.902229999999996,145.17931000000002,Western Metropolitan,6567.0
18396,Ascot Vale,1/129 The Parade,2,u,566000.0,S,Nelson,15/07/2017,4.3,3032.0,4.0,2.0,2.0,700.0,Monash,-37.911609999999996,145.19693999999998,Western Metropolitan,6567.0
18397,Ashwood,10 Kiewa St,3,h,1420000.0,S,Fletchers,15/07/2017,10.2,3147.0,4.0,2.0,2.0,752.0,Monash,-37.91212,145.1793,Southern Metropolitan,2894.0
18399,Aspendale,5/148 Nepean Hwy,3,t,805000.0,S,Buxton,15/07/2017,21.5,3195.0,4.0,3.0,2.0,650.0,Hobsons Bay,-37.85925,144.88761,South-Eastern Metropolitan,2824.0
18400,Avondale Heights,9 Thompson St,4,h,934000.0,S,Moonee,15/07/2017,9.5,3034.0,2.0,2.0,0.0,70.0,Stonnington,-37.85143,144.98574,Western Metropolitan,4502.0
18401,Balaclava,1/36 The Avenue,2,u,585000.0,PI,Marshall,15/07/2017,6.4,3183.0,3.0,2.0,2.0,0.0,Manningham,-37.75912,145.28886,Southern Metropolitan,2952.0
18404,Bayswater North,20 Blandford Cr,3,h,650000.0,SA,Stockdale,15/07/2017,23.2,3153.0,4.0,2.0,1.0,512.0,Wyndham,-37.87959,144.60977,Eastern Metropolitan,3598.0
18406,Bayswater North,17 Kalawar Av,3,h,762000.0,S,Ray,15/07/2017,23.2,3153.0,3.0,1.0,6.0,732.0,Maribyrnong,-37.822520000000004,144.87718,Eastern Metropolitan,3598.0
18407,Beaumaris,5/8 Michael St,2,u,672000.0,S,Ray,15/07/2017,17.3,3193.0,3.0,1.0,0.0,135.0,Maribyrnong,-37.82012,144.89106999999998,Southern Metropolitan,5366.0
18409,Bentleigh,4a Hobart St,4,t,1340000.0,S,Ray,15/07/2017,11.4,3204.0,3.0,2.0,2.0,182.0,Maribyrnong,-37.812490000000004,144.89531000000002,Southern Metropolitan,6795.0
18410,Bentleigh East,20 Barrani St,3,h,883000.0,S,Greg,15/07/2017,13.8,3165.0,2.0,1.0,1.0,0.0,Maribyrnong,-37.813520000000004,144.88311000000002,Southern Metropolitan,10969.0
18414,Blackburn,18 Masons Rd,2,h,1500000.0,S,Noel,15/07/2017,13.4,3130.0,4.0,1.0,1.0,499.0,Hobsons Bay,-37.86639,144.82625,Eastern Metropolitan,5713.0
18417,Blackburn North,42 Junction Rd,6,h,1200000.0,VB,Noel,15/07/2017,13.4,3130.0,3.0,1.0,1.0,205.0,Hobsons Bay,-37.88995,144.78505,Eastern Metropolitan,2867.0
18421,Boronia,3 Devenish Rd,3,h,785000.0,S,iTRAK,15/07/2017,25.0,3155.0,3.0,2.0,2.0,2905.0,Moonee Valley,-37.782579999999996,144.91693999999998,Eastern Metropolitan,9704.0
18422,Boronia,10 Hansen Rd,4,h,950000.0,S,iTRAK,15/07/2017,25.0,3155.0,2.0,1.0,1.0,1727.0,Moonee Valley,-37.77341,144.9013,Eastern Metropolitan,9704.0
18424,Brighton,51 Bay St,4,h,2800000.0,VB,hockingstuart,15/07/2017,10.5,3186.0,3.0,1.0,1.0,0.0,Moonee Valley,-37.77261,144.92276,Southern Metropolitan,10579.0
18425,Brighton,37/18 Cochrane St,1,u,290000.0,PI,Greg,15/07/2017,10.5,3186.0,3.0,1.0,0.0,199.0,Moonee Valley,-37.77561,144.91695,Southern Metropolitan,10579.0
18427,Brighton East,137b Marriage Rd,4,h,1625000.0,PI,Hodges,15/07/2017,10.3,3187.0,3.0,1.0,1.0,726.0,Monash,-37.86173,145.11074,Southern Metropolitan,6938.0
18430,Broadmeadows,37 Stanhope St,4,h,631000.0,S,YPA,15/07/2017,14.0,3047.0,4.0,2.0,1.0,581.0,Moonee Valley,-37.76421,144.85594,Northern Metropolitan,4294.0
18431,Brooklyn,1/42 Nolan Av,2,u,372100.0,SP,hockingstuart,15/07/2017,6.4,3012.0,2.0,1.0,1.0,598.0,Port Phillip,-37.87149,144.99746000000002,Western Metropolitan,962.0
18432,Brunswick,15 Hall St,4,h,1350000.0,VB,Nelson,15/07/2017,5.2,3056.0,3.0,2.0,4.0,656.0,Boroondara,-37.8079,145.09162,Northern Metropolitan,11918.0
18433,Brunswick,44 Mitchell St,5,h,1300000.0,S,Jellis,15/07/2017,5.2,3056.0,3.0,2.0,2.0,301.0,Boroondara,-37.79535,145.07131,Northern Metropolitan,11918.0
18443,Bundoora,27 Norfolk Cr,3,h,710000.0,S,Darren,15/07/2017,12.1,3083.0,3.0,1.0,2.0,448.0,Whitehorse,-37.82956,145.13868,Northern Metropolitan,10175.0
18446,Burwood East,45 Lenna St,3,h,1320000.0,S,McGrath,15/07/2017,14.7,3151.0,4.0,2.0,2.0,617.0,Whitehorse,-37.80807,145.15732,Eastern Metropolitan,4048.0
18448,Carnegie,1/11 Rosstown Rd,2,u,480000.0,VB,Better,15/07/2017,10.1,3163.0,3.0,1.0,1.0,614.0,Whitehorse,-37.81103,145.15917,Southern Metropolitan,7822.0
18449,Carnegie,55 Tranmere Av,3,h,1840000.0,S,Ray,15/07/2017,10.1,3163.0,2.0,1.0,1.0,305.0,Whitehorse,-37.809059999999995,145.15787,Southern Metropolitan,7822.0
18450,Carnegie,5/40 Woorayl St,2,u,430000.0,VB,Ray,15/07/2017,10.1,3163.0,3.0,1.0,3.0,593.0,Whitehorse,-37.83719,145.15161,Southern Metropolitan,7822.0
18451,Caroline Springs,45 Abbington Cr,3,h,525000.0,S,YPA,15/07/2017,14.8,3023.0,3.0,2.0,2.0,723.0,Knox,-37.85284,145.26942,Western Metropolitan,7719.0
18452,Carrum,20 Parkside Bvd,2,t,495000.0,S,O'Brien,15/07/2017,31.2,3197.0,4.0,2.0,4.0,2033.0,Knox,-37.866690000000006,145.29959,South-Eastern Metropolitan,1989.0
18453,Carrum Downs,10A William Rd,2,h,403500.0,S,Harcourts,15/07/2017,34.9,3201.0,4.0,2.0,4.0,652.0,Bayside,-37.90005,144.99976999999998,South-Eastern Metropolitan,8060.0
18454,Caulfield East,13 Lord St,4,h,1550000.0,S,Ray,15/07/2017,8.4,3145.0,4.0,3.0,2.0,498.0,Bayside,-37.90396,144.99126,Southern Metropolitan,608.0
18455,Caulfield North,4/7 Hudson St,1,u,361000.0,S,hockingstuart,15/07/2017,7.8,3161.0,1.0,1.0,1.0,0.0,Bayside,-37.9041,144.9993,Southern Metropolitan,6923.0
18459,Clayton,25 View St,5,h,1115000.0,S,Buxton,15/07/2017,16.7,3168.0,3.0,1.0,1.0,603.0,Hume,-37.69121,144.92161000000002,South-Eastern Metropolitan,5837.0
18460,Clayton,32 Wellington Rd,3,h,1950000.0,S,Buxton,15/07/2017,16.7,3168.0,4.0,2.0,2.0,696.0,Hume,-37.68584,144.9315,South-Eastern Metropolitan,5837.0
18462,Clayton South,48 McMillan St,4,h,962000.0,S,C21,15/07/2017,17.5,3169.0,4.0,2.0,1.0,372.0,Moreland,-37.76166,144.95065,South-Eastern Metropolitan,4734.0
18464,Coburg,19 Hall St,3,h,900000.0,S,Nelson,15/07/2017,6.7,3058.0,1.0,1.0,1.0,0.0,Moreland,-37.770340000000004,144.95334,Northern Metropolitan,11204.0
18465,Collingwood,6/13 Alexander St,1,u,365000.0,SP,Jellis,15/07/2017,2.0,3066.0,2.0,2.0,1.0,65.0,Moreland,-37.76812,144.97413999999998,Northern Metropolitan,4553.0
18467,Craigieburn,28/60 Cradle Mountain Dr,2,t,310000.0,PI,Ray,15/07/2017,20.6,3064.0,2.0,1.0,1.0,207.0,Moreland,-37.762209999999996,144.94055,Northern Metropolitan,15510.0
18471,Croydon,2/25 Ruskin Av,3,u,625500.0,S,C21,15/07/2017,23.0,3136.0,5.0,3.0,3.0,766.0,Manningham,-37.766690000000004,145.08811,Eastern Metropolitan,11925.0
18472,Dallas,18 Berger St,3,h,459000.0,S,YPA,15/07/2017,14.0,3047.0,10.0,3.0,2.0,313.0,Darebin,-37.71098,145.05381,Northern Metropolitan,2246.0
18474,Dandenong,28 Ray St,4,h,583000.0,SP,O'Brien,15/07/2017,24.7,3175.0,6.0,2.0,2.0,657.0,Whitehorse,-37.84919,145.12829,South-Eastern Metropolitan,10894.0
18478,Dandenong North,84 Loch Rd,3,h,618500.0,S,iSell,15/07/2017,24.7,3175.0,2.0,1.0,1.0,830.0,Glen Eira,-37.88414,145.0528,South-Eastern Metropolitan,8322.0
18480,Dandenong North,3 Victor Av,3,h,727000.0,S,C21,15/07/2017,24.7,3175.0,2.0,1.0,1.0,2048.0,Glen Eira,-37.88642,145.05979,South-Eastern Metropolitan,8322.0
18482,Delahey,10 Alexander Cl,3,h,560000.0,S,YPA,15/07/2017,18.0,3037.0,2.0,1.0,1.0,198.0,Kingston,-38.0796,145.13272,Western Metropolitan,2898.0
18483,Derrimut,61 Windsor Bvd,4,h,860000.0,S,Stockdale,15/07/2017,14.7,3030.0,2.0,2.0,3.0,339.0,Frankston,-38.09665,145.17646000000002,Western Metropolitan,2276.0
18484,Dingley Village,18 Albert Pl,3,t,802000.0,S,Buxton,15/07/2017,22.2,3172.0,4.0,2.0,1.0,642.0,Glen Eira,-37.88512,145.04554,South-Eastern Metropolitan,3940.0
18485,Dingley Village,29 Elliott Cr,3,h,800000.0,S,Ray,15/07/2017,22.2,3172.0,1.0,1.0,1.0,60.0,Glen Eira,-37.87972,145.03351,South-Eastern Metropolitan,3940.0
18486,Dingley Village,5 Tarnook Ct,4,h,854000.0,S,Ray,15/07/2017,22.2,3172.0,3.0,2.0,2.0,382.0,Monash,-37.88304,145.0969,South-Eastern Metropolitan,3940.0
18489,Doncaster East,26 Champion St,3,h,1735000.0,S,Jellis,15/07/2017,14.3,3109.0,5.0,2.0,2.0,590.0,Monash,-37.92304,145.10984,Eastern Metropolitan,10999.0
18490,Donvale,6/22 Powers St,3,t,920000.0,S,Barry,15/07/2017,16.1,3111.0,3.0,1.0,2.0,734.0,Monash,-37.91583,145.13363,Eastern Metropolitan,4790.0
18491,Donvale,14 Sturdee Rd,3,h,904000.0,S,Fletchers,15/07/2017,16.1,3111.0,2.0,2.0,1.0,165.0,Kingston,-37.93632,145.12738000000002,Eastern Metropolitan,4790.0
18492,Doveton,5 Crimson Dr,3,h,500000.0,S,Hall,15/07/2017,28.8,3177.0,4.0,2.0,4.0,724.0,Kingston,-37.93197,145.12219,South-Eastern Metropolitan,3533.0
18494,Elsternwick,307/242 Glen Huntly Rd,3,u,900000.0,VB,Buxton,15/07/2017,7.2,3185.0,3.0,1.0,0.0,227.0,Moreland,-37.752959999999995,144.95967,Southern Metropolitan,4898.0
18495,Eltham,1/44 Arthur St,2,u,540000.0,VB,Buckingham,15/07/2017,18.0,3095.0,1.0,1.0,0.0,0.0,Yarra,-37.795970000000004,144.99108,Eastern Metropolitan,6990.0
18497,Endeavour Hills,18 Struan Av,4,h,625000.0,SP,O'Brien,15/07/2017,28.5,3802.0,2.0,1.0,1.0,38.0,Hume,-37.574670000000005,144.92229,South-Eastern Metropolitan,8443.0
18499,Epping,9 Inverloch St,2,t,401500.0,S,Love,15/07/2017,19.6,3076.0,2.0,1.0,4.0,1406.0,Maroondah,-37.78849,145.29181,Northern Metropolitan,10926.0
18502,Epping,4 Nuthall Wy,4,h,1012000.0,S,Iconek,15/07/2017,19.6,3076.0,3.0,1.0,0.0,583.0,Hume,-37.67048,144.93992,Northern Metropolitan,10926.0
18504,Essendon,10/10 Ardoch St,2,u,502500.0,SP,McDonald,15/07/2017,7.5,3040.0,4.0,1.0,2.0,757.0,Greater Dandenong,-37.973690000000005,145.19714,Western Metropolitan,9264.0
18505,Essendon,103 Woodland St,3,h,1550000.0,S,Nelson,15/07/2017,7.5,3040.0,4.0,2.0,4.0,752.0,Greater Dandenong,-37.95218,145.21702,Western Metropolitan,9264.0
18506,Essendon,3/15 Woodvale Cl,2,u,420000.0,S,Nelson,15/07/2017,7.5,3040.0,3.0,1.0,1.0,652.0,Greater Dandenong,-37.941559999999996,145.21042,Western Metropolitan,9264.0
18508,Essendon West,384 Buckley St,3,h,1410000.0,PI,Jellis,15/07/2017,7.5,3040.0,3.0,1.0,2.0,540.0,Greater Dandenong,-37.95661,145.2191,Western Metropolitan,588.0
18509,Fawkner,9 James St,3,h,750000.0,S,YPA,15/07/2017,13.1,3060.0,3.0,2.0,2.0,731.0,Greater Dandenong,-37.94198,145.21589,Northern Metropolitan,5070.0
18511,Ferntree Gully,42 Bryden Dr,4,h,850000.0,S,Noel,15/07/2017,24.8,3156.0,3.0,1.0,0.0,675.0,Brimbank,-37.764959999999995,144.77289,Eastern Metropolitan,10788.0
18513,Fitzroy,205/96 Charles St,1,u,490000.0,S,hockingstuart,15/07/2017,2.1,3065.0,4.0,2.0,2.0,663.0,Brimbank,-37.79215,144.76285,Northern Metropolitan,5825.0
18514,Fitzroy North,4/199 Barkly St,1,u,381000.0,SP,Nelson,15/07/2017,3.6,3068.0,3.0,2.0,2.0,251.0,Kingston,-37.98146,145.11715,Northern Metropolitan,6244.0
18516,Fitzroy North,37 Woodside St,3,h,1502000.0,S,Nelson,15/07/2017,3.6,3068.0,4.0,2.0,2.0,676.0,Kingston,-37.97936,145.13302,Northern Metropolitan,6244.0
18518,Footscray,19/44 Everard St,3,u,440000.0,S,Jas,15/07/2017,5.1,3011.0,4.0,2.0,3.0,775.0,Manningham,-37.79589,145.1567,Western Metropolitan,7570.0
18519,Footscray,5/248 Gordon St,2,u,395000.0,S,Sweeney,15/07/2017,5.1,3011.0,3.0,1.0,2.0,725.0,Manningham,-37.78707,145.15161,Western Metropolitan,7570.0
18520,Footscray,27 Leander St,2,h,991000.0,S,Village,15/07/2017,5.1,3011.0,3.0,2.0,2.0,239.0,Manningham,-37.77323,145.18028999999999,Western Metropolitan,7570.0
18523,Forest Hill,35 Panorama Dr,4,h,945000.0,S,Ray,15/07/2017,15.4,3131.0,3.0,1.0,2.0,1955.0,Banyule,-37.76093,145.056,Eastern Metropolitan,4385.0
18526,Frankston,3/19 Cricklewood Av,2,u,300000.0,S,Aquire,15/07/2017,38.0,3199.0,4.0,3.0,2.0,1974.0,Nillumbik,-37.712959999999995,145.13773,South-Eastern Metropolitan,17055.0
18528,Frankston,12 Tantani St,3,h,506000.0,S,Aquire,15/07/2017,38.0,3199.0,3.0,1.0,2.0,1970.0,Whittlesea,-37.64273,145.03751,South-Eastern Metropolitan,17055.0
18531,Gisborne,1/12 Rodney St,3,h,426000.0,S,Raine,15/07/2017,45.9,3437.0,3.0,2.0,2.0,2012.0,Whittlesea,-37.628640000000004,145.02265,Northern Victoria,3376.0
18533,Glen Iris,3/14 Charles St,2,u,540000.0,S,Woodards,15/07/2017,7.3,3146.0,4.0,2.0,2.0,1985.0,Whittlesea,-37.64386,145.04817,Southern Metropolitan,10412.0
18538,Glenroy,2/7 Langton St,3,t,700000.0,S,Brad,15/07/2017,11.2,3046.0,3.0,2.0,1.0,1950.0,Moonee Valley,-37.75374,144.88932,Northern Metropolitan,8870.0
18541,Greensborough,1/111 Nepean St,2,u,585000.0,S,Darren,15/07/2017,16.1,3088.0,4.0,2.0,1.0,1985.0,Knox,-37.89863,145.26708,Northern Metropolitan,8524.0
18543,Greensborough,13 Stowe Av,4,h,800000.0,S,Darren,15/07/2017,16.1,3088.0,1.0,1.0,1.0,2013.0,Yarra,-37.80348,144.98256999999998,Northern Metropolitan,8524.0
18549,Hampton East,3/21 Highbury Av,3,t,1250000.0,VB,Buxton,15/07/2017,13.8,3188.0,2.0,1.0,1.0,1970.0,Maribyrnong,-37.797109999999996,144.88825,Southern Metropolitan,2356.0
18550,Hawthorn,1/164 Barkers Rd,3,t,1200000.0,VB,Noel,15/07/2017,5.3,3122.0,2.0,1.0,1.0,1910.0,Maribyrnong,-37.79529,144.88453,Southern Metropolitan,11308.0
18551,Hawthorn,1/23 Glen St,2,u,670000.0,S,Woodards,15/07/2017,5.3,3122.0,3.0,2.0,2.0,2012.0,Maribyrnong,-37.8021,144.9075,Southern Metropolitan,11308.0
18553,Hawthorn,1/23 Hawthorn Gr,1,u,415000.0,S,Nelson,15/07/2017,5.3,3122.0,4.0,2.0,2.0,2010.0,Whitehorse,-37.85156,145.16923,Southern Metropolitan,11308.0
18554,Hawthorn,15/1 Muir St,3,u,1150000.0,S,Marshall,15/07/2017,5.3,3122.0,2.0,1.0,1.0,1970.0,Whitehorse,-37.84207,145.17795,Southern Metropolitan,11308.0
18559,Heathmont,1/34 Campbell St,2,u,525000.0,S,Fletchers,15/07/2017,21.3,3135.0,4.0,1.0,1.0,1960.0,Frankston,-38.16146,145.12997,Eastern Metropolitan,3794.0
18561,Heidelberg Heights,2/3 Mary Av,2,t,650000.0,S,Barry,15/07/2017,8.8,3081.0,3.0,1.0,1.0,1950.0,Macedon Ranges,-37.49175,144.59565,Eastern Metropolitan,2947.0
18562,Heidelberg West,54 Alamein Rd,2,h,580000.0,S,Harcourts,15/07/2017,8.8,3081.0,5.0,2.0,4.0,1950.0,Boroondara,-37.85523,145.086,Eastern Metropolitan,2674.0
18563,Heidelberg West,2 Maple Ct,2,h,820000.0,VB,Barry,15/07/2017,8.8,3081.0,2.0,1.0,1.0,1960.0,Boroondara,-37.85145,145.09107,Eastern Metropolitan,2674.0
18566,Hoppers Crossing,30 Don Av,3,h,536500.0,S,Reliance,15/07/2017,18.4,3029.0,5.0,2.0,2.0,1960.0,Monash,-37.88902,145.16678000000002,Western Metropolitan,13830.0
18571,Jacana,13 Robinson St,3,h,559000.0,S,YPA,15/07/2017,14.0,3047.0,2.0,1.0,1.0,1965.0,Banyule,-37.712540000000004,145.09705,Northern Metropolitan,851.0
18581,Kensington,11/12 Mawbey St,2,u,535000.0,PI,Edward,15/07/2017,3.4,3031.0,2.0,1.0,0.0,1980.0,Boroondara,-37.83108,145.0353,Northern Metropolitan,5263.0
18582,Kew,2/8 Pleasant Av,3,h,1080000.0,S,Marshall,15/07/2017,5.4,3101.0,2.0,1.0,1.0,2014.0,Boroondara,-37.822140000000005,145.03288,Southern Metropolitan,10331.0
18584,Keysborough,3 Oakwood Dr,4,h,575000.0,S,hockingstuart,15/07/2017,25.2,3173.0,3.0,2.0,1.0,2000.0,Boroondara,-37.81442,145.01531,South-Eastern Metropolitan,8459.0
18585,Kingsbury,43 Green Av,3,h,740000.0,S,Ray,15/07/2017,12.1,3083.0,3.0,2.0,1.0,1999.0,Boroondara,-37.81442,145.01531,Northern Metropolitan,1414.0
18588,Lalor,92 Sarissa St,4,h,795000.0,S,Harcourts,15/07/2017,16.3,3075.0,4.0,2.0,2.0,1999.0,Boroondara,-37.84597,145.04447,Northern Metropolitan,8279.0
18589,Lalor,6 Willard Ct,4,h,660000.0,S,Harcourts,15/07/2017,16.3,3075.0,2.0,1.0,1.0,1980.0,Maroondah,-37.82118,145.24138,Northern Metropolitan,8279.0
18594,Maidstone,20 Jackson St,3,h,930000.0,S,Jas,15/07/2017,6.4,3012.0,4.0,2.0,3.0,1999.0,Melton,-37.69787,144.75082,Western Metropolitan,3873.0
18598,Malvern,3/26 McArthur St,2,u,575000.0,PI,Purplebricks,15/07/2017,5.9,3144.0,3.0,1.0,2.0,1975.0,Wyndham,-37.88505,144.69423,Southern Metropolitan,4675.0
18599,Maribyrnong,1/59 Middle Rd,2,t,675000.0,S,Biggin,15/07/2017,4.3,3032.0,4.0,3.0,2.0,1940.0,Banyule,-37.761759999999995,145.04724,Western Metropolitan,4918.0
18602,Meadow Heights,103 Cassinia Cr,3,h,430000.0,S,Barry,15/07/2017,17.4,3048.0,5.0,2.0,2.0,1994.0,Brimbank,-37.71208,144.81425,Northern Metropolitan,4704.0
18604,Meadow Heights,11 Hermitage Ct,3,h,520000.0,S,Stockdale,15/07/2017,17.4,3048.0,4.0,2.0,3.0,2000.0,Brimbank,-37.71757,144.81328,Northern Metropolitan,4704.0
18605,Meadow Heights,16 Papworth Pl,4,h,515000.0,PI,RW,15/07/2017,17.4,3048.0,4.0,2.0,2.0,1980.0,Brimbank,-37.72483,144.8143,Northern Metropolitan,4704.0
18609,Melton South,15 Kurrajong Cr,3,h,336000.0,S,hockingstuart,15/07/2017,29.8,3338.0,3.0,1.0,1.0,1960.0,Moonee Valley,-37.7465,144.8613,Western Victoria,4718.0
18613,Mickleham,17 Primavera Dr,4,h,610000.0,S,Ray,15/07/2017,20.6,3064.0,4.0,3.0,2.0,1920.0,Boroondara,-37.80818,145.0317,Northern Metropolitan,1158.0
18614,Mill Park,46 Buckmaster Dr,3,h,775500.0,S,Harcourts,15/07/2017,17.9,3082.0,4.0,1.0,2.0,1975.0,Greater Dandenong,-37.993179999999995,145.15939,Northern Metropolitan,10529.0
18624,Mooroolbark,36 Bellara Dr,3,h,637500.0,SP,hockingstuart,15/07/2017,26.5,3138.0,3.0,1.0,4.0,1940.0,Maribyrnong,-37.785709999999995,144.87346000000002,Eastern Victoria,8280.0
18625,Mooroolbark,27 Marion Av,3,h,780000.0,PI,Harcourts,15/07/2017,26.5,3138.0,2.0,2.0,1.0,2013.0,Maribyrnong,-37.78799,144.87515,Eastern Victoria,8280.0
18629,Mount Waverley,3 Kunzea Ct,3,h,1700000.0,VB,McGrath,15/07/2017,14.2,3149.0,2.0,1.0,2.0,2009.0,Maribyrnong,-37.76703,144.88915,Eastern Metropolitan,13366.0
18631,Mount Waverley,5/280 Lawrence Rd,2,u,730000.0,S,Ray,15/07/2017,14.2,3149.0,3.0,1.0,1.0,1960.0,Hume,-37.66004,144.92338,Eastern Metropolitan,13366.0
18634,Mount Waverley,2 Viewbank Rd,3,h,1260000.0,PI,Buxton,15/07/2017,14.2,3149.0,3.0,1.0,2.0,1985.0,Hume,-37.65384,144.92272,Eastern Metropolitan,13366.0
18637,Mulgrave,27 Glencairn St,5,h,960000.0,S,Ray,15/07/2017,18.8,3170.0,2.0,1.0,0.0,2011.0,Melbourne,-37.81301,144.96923999999999,South-Eastern Metropolitan,7113.0
18640,Murrumbeena,16/5 Murrumbeena Rd,2,u,550000.0,PI,Fletchers,15/07/2017,10.1,3163.0,4.0,2.0,3.0,1975.0,Melton,-37.695479999999996,144.56775,Southern Metropolitan,4442.0
18644,Narre Warren,2 Ireland Av,3,h,605000.0,SP,Only,15/07/2017,34.1,3805.0,3.0,1.0,4.0,1980.0,Whittlesea,-37.66919,145.06798999999998,South-Eastern Metropolitan,9376.0
18646,Newport,59 Ford St,3,h,990000.0,S,Jas,15/07/2017,6.2,3015.0,4.0,1.0,2.0,1985.0,Whittlesea,-37.67626,145.0659,Western Metropolitan,5498.0
