Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Brunswick East,603/29 Nicholson St,2,u,615000,SP,hockingstuart,29/07/2017,4,3057,3,2,2,,314,,Bayside,-37.97287,145.01648,Northern Metropolitan,5533
Brunswick East,17 Roberts St,2,h,1220000,SP,Nelson,29/07/2017,4,3057,2,1,1,1970,3316,85,Whitehorse,-37.8321,145.14444,Northern Metropolitan,5533
Brunswick West,17 Cohuna St,2,h,1150000,S,Jellis,29/07/2017,5.2,3055,,,,,,,,,,Northern Metropolitan,7082
Brunswick West,8/24 Daly St,1,u,328000,SA,Nelson,29/07/2017,5.2,3055,3,1,2,,868,,Knox,-37.85981,145.25475,Northern Metropolitan,7082
Brunswick West,7/80 Hopetoun Av,2,u,400000,VB,Nelson,29/07/2017,5.2,3055,4,2,2,1970,723,1,Knox,-37.8476,145.29493,Northern Metropolitan,7082
Bundoora,8/8 Balaka Pl,3,t,nan,PI,Barry,29/07/2017,12.1,3083,4,1,1,,662,,Whitehorse,-37.81995,145.13089,Northern Metropolitan,10175
Bundoora,5 Gray Ct,3,t,773500,S,Ray,29/07/2017,12.1,3083,3,1,2,,591,,Maribyrnong,-37.78062,144.84803,Northern Metropolitan,10175
Bundoora,7 Nolan Cl,4,h,nan,PI,Ray,29/07/2017,12.1,3083,,,,,,,,,,Northern Metropolitan,10175
Burwood,383 Burwood Hwy,3,h,1750500,S,RW,29/07/2017,10.4,3125,4,2,4,1985,652,220,Bayside,-37.90005,144.99977,Southern Metropolitan,5678
Burwood,1/14 Hughes St,4,u,nan,PI,Buxton,29/07/2017,10.4,3125,2,1,1,1960,100,110,Bayside,-37.89569,144.99881,Southern Metropolitan,5678
Burwood,12/6 Yarra Bing Cr,2,u,nan,PI,Harcourts,29/07/2017,10.4,3125,,,,,,,,,,Southern Metropolitan,5678
Burwood East,1/2 Ellesmere Rd,3,u,835000,S,Ray,29/07/2017,14.7,3151,1,1,1,1970,0,,Bayside,-37.91814,144.99297,Eastern Metropolitan,4048
Cairnlea,42 Stockton Dr,3,h,nan,SN,Barry,29/07/2017,14.8,3023,2,1,1,1980,138,,Bayside,-37.92545,145.00277,Western Metropolitan,2674
Cairnlea,16 Westbury St,3,h,640000,S,HAR,29/07/2017,14.8,3023,3,2,2,,206,,Bayside,-37.92894,145.00341,Western Metropolitan,2674
Camberwell,52 Ellsworth Cr,3,t,1280000,SP,Jellis,29/07/2017,7.7,3124,,,,,,,,,,Southern Metropolitan,8920
Camberwell,78 Fordham Av,5,h,2400000,VB,Marshall,29/07/2017,7.7,3124,,,,,,,,,,Southern Metropolitan,8920
Camberwell,1/43 Inglesby Rd,2,u,682000,S,Jellis,29/07/2017,7.7,3124,3,1,1,,677,,Hume,-37.69265,144.92653,Southern Metropolitan,8920
Camberwell,6 Regent St,4,h,2500000,VB,Fletchers,29/07/2017,7.7,3124,,,,,,,,,,Southern Metropolitan,8920
Camberwell,11/596 Riversdale Rd,3,u,682000,S,Noel,29/07/2017,7.7,3124,,,,,,,,,,Southern Metropolitan,8920
Camberwell,2/37 Thomas St,2,u,600800,S,Philip,29/07/2017,7.7,3124,3,2,1,,602,,Hume,-37.68983,144.93499,Southern Metropolitan,8920
Camberwell,30 Woodlands Av,3,h,nan,SN,J,29/07/2017,7.7,3124,4,2,2,2010,576,189,Melton,-37.69104,144.54532,Southern Metropolitan,8920
Carlton,410/1 Bouverie St,2,u,nan,S,Nelson,29/07/2017,1.6,3053,,,,,,,,,,Northern Metropolitan,6786
Carlton,66 Palmerston St,3,h,920000,S,Nelson,29/07/2017,1.6,3053,2,1,1,1970,108,70,Moreland,-37.75715,144.96824,Northern Metropolitan,6786
Carlton North,384 Canning St,2,h,1690000,S,hockingstuart,29/07/2017,3.5,3054,4,2,0,,256,,Moreland,-37.76861,144.96848,Northern Metropolitan,3106
Carlton North,9/1062 Lygon St,3,u,550000,PI,Walshe,29/07/2017,3.5,3054,3,2,1,2013,167,126,Moreland,-37.76171,144.97186,Northern Metropolitan,3106
Carnegie,2/8 Beena Av,2,u,680000,S,Woodards,29/07/2017,10.1,3163,,,,,,,,,,Southern Metropolitan,7822
Carnegie,13/1150 Dandenong Rd,1,u,316000,PI,Ray,29/07/2017,10.1,3163,2,1,1,1960,123,79,Moreland,-37.7784,144.97404,Southern Metropolitan,7822
Carnegie,5a Hethersett Gr,4,t,1600000,S,Woodards,29/07/2017,10.1,3163,2,1,1,1970,0,91,Moreland,-37.77818,144.97412,Southern Metropolitan,7822
Carnegie,1/80 Truganini Rd,3,u,1151000,S,Woodards,29/07/2017,10.1,3163,2,1,0,1900,155,105,Moreland,-37.77206,144.9754,Southern Metropolitan,7822
Caroline Springs,10 Risley Cl,3,h,518000,PI,RW,29/07/2017,14.8,3023,2,1,1,1970,71,47,Moreland,-37.77169,144.97557,Western Metropolitan,7719
Carrum,29 Whatley St,3,h,625000,SP,Buxton,29/07/2017,31.2,3197,2,1,1,2008,0,70,Moreland,-37.77887,144.97797,South-Eastern Metropolitan,1989
Carrum Downs,9 Pinewood Dr,3,h,480000,S,Harcourts,29/07/2017,34.9,3201,2,1,1,,459,,Moreland,-37.76695,144.98204,South-Eastern Metropolitan,8060
Caulfield North,40/15 Hawthorn Rd,1,u,nan,PN,Gary,29/07/2017,7.8,3161,2,1,1,1940,539,107,Moreland,-37.77279,144.94069,Southern Metropolitan,6923
Chadstone,1/17 Carramar St,3,u,nan,VB,Buxton,29/07/2017,11.7,3148,1,1,1,,,,,-37.76774,144.94442,Southern Metropolitan,3582
Chadstone,1/6 Crana Ct,5,t,1050000,S,Buxton,29/07/2017,11.7,3148,,,,,,,,,,Southern Metropolitan,3582
Chelsea,364 Station St,3,h,750000,PI,Ray,29/07/2017,27,3196,3,1,1,,158,,Banyule,-37.70106,145.06614,South-Eastern Metropolitan,3906
Chelsea Heights,11 Rebecca Cl,5,h,835500,S,Ray,29/07/2017,27,3196,,,,,,,,,,South-Eastern Metropolitan,2076
Cheltenham,22 Cavanagh St,4,h,1740000,SP,O'Brien,29/07/2017,17.9,3192,4,2,2,2003,651,275,Banyule,-37.69438,145.07709,Southern Metropolitan,9758
Cheltenham,4/163 Centre Dandenong Rd,2,u,560000,S,Buxton,29/07/2017,17.9,3192,3,1,2,,719,,Whitehorse,-37.85156,145.13054,Southern Metropolitan,9758
Cheltenham,104/19 Hall St,2,u,nan,SP,Steller,29/07/2017,17.9,3192,,,,,,,,,,Southern Metropolitan,9758
Cheltenham,3/33 Sunray Av,2,t,751000,S,Buxton,29/07/2017,17.9,3192,,,,,,,,,,Southern Metropolitan,9758
Cheltenham,6B Tenham Gr,3,t,1237500,S,Ray,29/07/2017,17.9,3192,3,2,2,2000,347,143,Whitehorse,-37.85377,145.15512,Southern Metropolitan,9758
Cheltenham,20 Ward St,2,t,nan,PI,Barry,29/07/2017,17.9,3192,3,2,2,2000,591,160.91,Brimbank,-37.75481,144.78174,Southern Metropolitan,9758
Clarinda,8 Elliminya Ct,5,h,976000,S,Woodards,29/07/2017,17.5,3169,3,2,2,2008,316,170,Brimbank,-37.76048,144.78847,South-Eastern Metropolitan,2727
Clifton Hill,6/1 Marshall Pl,3,t,nan,S,Nelson,29/07/2017,3.6,3068,,,,,,,,,,Northern Metropolitan,2954
Clifton Hill,117 Roseneath St,4,h,1662500,S,Nelson,29/07/2017,3.6,3068,,,,,,,,,,Northern Metropolitan,2954
Clifton Hill,7/16 The Esplanade,2,u,591000,S,Ray,29/07/2017,3.6,3068,2,1,1,1970,1106,,Boroondara,-37.83473,145.05698,Northern Metropolitan,2954
Coburg,3/7 Dare St,2,h,650000,SP,Jellis,29/07/2017,6.7,3058,4,2,3,1930,947,225,Boroondara,-37.84403,145.09545,Northern Metropolitan,11204
Coburg,68 Marks St,4,h,1400000,S,Nelson,29/07/2017,6.7,3058,3,1,2,,2863,,Boroondara,-37.83227,145.06325,Northern Metropolitan,11204
Coburg,34 Soudan St,2,h,996000,S,Nelson,29/07/2017,6.7,3058,2,1,1,1960,1625,1,Boroondara,-37.84237,145.09257,Northern Metropolitan,11204
Coburg,4/94 The Grove,1,u,430000,SP,Brad,29/07/2017,6.7,3058,,,,,,,,,,Northern Metropolitan,11204
Coburg North,17 Delta Av,4,h,1011000,S,Nelson,29/07/2017,6.7,3058,2,2,1,2002,0,,Melbourne,-37.80609,144.96122,Northern Metropolitan,3445
Coburg North,38A Mashoobra St,2,t,nan,SN,Barry,29/07/2017,6.7,3058,3,1,0,,98,,Melbourne,-37.79633,144.97269,Northern Metropolitan,3445
Coburg North,39 Peterson Av,3,h,770000,S,Ray,29/07/2017,6.7,3058,2,1,1,,173,,Yarra,-37.78829,144.97476,Northern Metropolitan,3445
Coburg North,10 Shore Gr,3,t,830000,S,Ray,29/07/2017,6.7,3058,,,,,,,,,,Northern Metropolitan,3445
Coolaroo,470 Barry Rd,3,h,455000,S,Nelson,29/07/2017,17.4,3048,,,,,,,,,,Northern Metropolitan,1124
Craigieburn,5 Brayford Nk,3,h,nan,SN,Barry,29/07/2017,20.6,3064,1,1,1,,1978,,Glen Eira,-37.88506,145.06411,Northern Metropolitan,15510
Craigieburn,15 Champion Pde,4,h,510000,PI,LJ,29/07/2017,20.6,3064,,,,,,,,,,Northern Metropolitan,15510
Craigieburn,12 Glacier St,4,h,620000,SP,LJ,29/07/2017,20.6,3064,3,2,1,1995,259,115,Glen Eira,-37.89178,145.0539,Northern Metropolitan,15510
Craigieburn,10 Olympic Wy,4,h,590000,S,YPA,29/07/2017,20.6,3064,3,2,2,,308,,Melton,-37.73868,144.7325,Northern Metropolitan,15510
Craigieburn,3 Riverway Vw,3,h,470000,S,YPA,29/07/2017,20.6,3064,3,2,1,1950,379,170,Kingston,-38.07912,145.12965,Northern Metropolitan,15510
Craigieburn,14 Rouge Wy,4,h,662000,S,LJ,29/07/2017,20.6,3064,3,1,0,1981,528,106,Frankston,-38.09798,145.18737,Northern Metropolitan,15510
Craigieburn,66 Willmott Dr,3,h,390000,S,Ray,29/07/2017,20.6,3064,1,1,0,,2467,,Glen Eira,-37.86746,145.02591,Northern Metropolitan,15510
Craigieburn,41 Woodlea Cr,4,h,nan,SN,Barry,29/07/2017,20.6,3064,,,,,,,,,,Northern Metropolitan,15510
Cranbourne North,13 Cumquat Ct,4,h,500000,S,Ray,29/07/2017,34.7,3977,5,2,2,2011,276,159,Monash,-37.87883,145.09741,South-Eastern Metropolitan,6464
Croydon,20 Glenora Av,2,h,1150000,VB,McGrath,29/07/2017,23,3136,3,1,2,,463,,Kingston,-38.05635,145.11836,Eastern Metropolitan,11925
Croydon,1/6 Kitchener Rd,3,h,745000,S,Barry,29/07/2017,23,3136,5,5,4,1990,570,243,Kingston,-38.03335,145.13212,Eastern Metropolitan,11925
Croydon,1 Laird St,3,h,1130000,S,Fletchers,29/07/2017,23,3136,4,2,2,2010,721,283,Kingston,-37.9641,145.06547,Eastern Metropolitan,11925
Croydon,6 Powell St,3,h,928000,S,Philip,29/07/2017,23,3136,2,1,2,,182,,Kingston,-37.96718,145.07681,Eastern Metropolitan,11925
Croydon Hills,24 County Tce,4,h,1020000,S,Jellis,29/07/2017,23,3136,,,,,,,,,,Eastern Metropolitan,1705
Croydon Hills,10 Oxford Cl,4,h,nan,SA,Fletchers,29/07/2017,23,3136,,,,,,,,,,Eastern Metropolitan,1705
Dandenong North,1/30 Boyd St,4,u,617000,S,C21,29/07/2017,24.7,3175,,,,,,,,,,South-Eastern Metropolitan,8322
Derrimut,75 Capesthorne Dr,5,h,nan,SN,Barry,29/07/2017,14.7,3030,2,1,1,,56,,Kingston,-37.97029,145.06837,Western Metropolitan,2276
Diamond Creek,2/18 Bruce St,3,h,632000,S,Millership,29/07/2017,21.8,3089,5,3,2,,537,,Kingston,-37.93759,145.10028,Northern Victoria,4258
Diamond Creek,31 Phipps Cr,2,h,nan,SN,Barry,29/07/2017,21.8,3089,3,2,1,,122,,Yarra,-37.78884,144.99945,Northern Victoria,4258
Doncaster,18 Harcourt St,4,h,nan,PI,Ray,29/07/2017,12.4,3108,4,2,0,,191,,Yarra,-37.79274,144.99863,Eastern Metropolitan,9028
Doncaster,24 Nathan St,4,h,nan,S,Jellis,29/07/2017,12.4,3108,2,1,1,1970,0,64,Yarra,-37.78791,145.00588,Eastern Metropolitan,9028
Doncaster,116/6 Thiele St,2,u,478000,S,Ray,29/07/2017,12.4,3108,2,1,1,1970,149,,Moreland,-37.74945,144.96737,Eastern Metropolitan,9028
Doncaster,10 Wilsons Rd,3,h,1420000,VB,Barry,29/07/2017,12.4,3108,4,2,2,1930,426,165,Moreland,-37.74892,144.95759,Eastern Metropolitan,9028
Doncaster East,54 Devon Dr,3,h,1120000,S,Barry,29/07/2017,14.3,3109,2,1,1,1930,476,97,Moreland,-37.73883,144.95321,Eastern Metropolitan,10999
Doncaster East,27 Gaudion Rd,6,h,1655000,S,Barry,29/07/2017,14.3,3109,1,1,1,,103,,Moreland,-37.75287,144.97743,Eastern Metropolitan,10999
Doncaster East,39A George St,3,t,970000,S,Ray,29/07/2017,14.3,3109,,,,,,,,,,Eastern Metropolitan,10999
Doncaster East,10 Heysen Gr,4,h,1225000,S,Philip,29/07/2017,14.3,3109,2,1,1,2003,166,96,Moreland,-37.72087,144.95636,Eastern Metropolitan,10999
Doncaster East,14 Morello Cir,3,t,1120000,PI,Barry,29/07/2017,14.3,3109,,,,,,,,,,Eastern Metropolitan,10999
Doncaster East,21 Runnymede St,3,h,1460000,SP,Biggin,29/07/2017,14.3,3109,3,2,2,2008,275,142,Moreland,-37.73156,144.97087,Eastern Metropolitan,10999
Donvale,38 Oregon Dr,3,h,nan,PI,Noel,29/07/2017,16.1,3111,3,1,1,,562,,Hume,-37.66508,144.93506,Eastern Metropolitan,4790
Doreen,2 Hughes Rd,4,h,500000,PI,LITTLE,29/07/2017,25.9,3754,,,,,,,,,,Northern Victoria,7254
Doreen,13 Sandover St,4,h,531000,S,Barry,29/07/2017,25.9,3754,4,2,1,2014,336,83,Hume,-37.59392,144.89956,Northern Victoria,7254
Doveton,35 Fugosia St,3,h,508000,S,C21,29/07/2017,28.8,3177,,,,,,,,,,South-Eastern Metropolitan,3533
Doveton,49 Kanooka Gr,3,h,450000,SP,Stockdale,29/07/2017,28.8,3177,,,,,,,,,,South-Eastern Metropolitan,3533
Doveton,1/6 Peach Ct,3,u,430000,SP,O'Brien,29/07/2017,28.8,3177,,,,,,,,,,South-Eastern Metropolitan,3533
Eaglemont,18 Carlsberg Rd,4,h,3300000,S,Miles,29/07/2017,8.9,3084,,,,,,,,,,Eastern Metropolitan,1651
Edithvale,29B Randall Av,3,h,nan,PN,Buxton,29/07/2017,27,3196,3,1,1,2001,301,109,Hume,-37.58739,144.92619,South-Eastern Metropolitan,2546
Edithvale,17 Tudor Ct,4,u,700000,VB,Buxton,29/07/2017,27,3196,,,,,,,,,,South-Eastern Metropolitan,2546
Elsternwick,707/18 McCombie St,2,u,910000,S,Gary,29/07/2017,7.2,3185,4,2,0,1990,579,149,Casey,-38.07202,145.27369,Southern Metropolitan,4898
Elsternwick,5/17 Oswald St,2,u,815000,S,Biggin,29/07/2017,7.2,3185,,,,,,,,,,Southern Metropolitan,4898
Elsternwick,3/14 Sinclair St,2,u,834500,S,Biggin,29/07/2017,7.2,3185,3,2,2,,297,,Maroondah,-37.79115,145.28337,Southern Metropolitan,4898
Eltham North,45 Acheron Cr,4,h,850000,PI,Buckingham,29/07/2017,18,3095,,,,,,,,,,Eastern Metropolitan,2346
Eltham North,15 Highpoint Cr,4,h,920000,S,Buckingham,29/07/2017,18,3095,3,1,1,,981,,Maroondah,-37.78444,145.30267,Eastern Metropolitan,2346
Eltham North,20 Ramptons Rd,5,h,850000,S,Barry,29/07/2017,18,3095,4,2,2,,560,253,Maroondah,-37.77791,145.26912,Eastern Metropolitan,2346
Elwood,3/88 Addison St,2,u,nan,VB,Biggin,29/07/2017,7.2,3184,4,2,2,,777,,Maroondah,-37.77938,145.25744,Southern Metropolitan,8989
Elwood,3/28 Avoca Av,2,u,930000,S,Chisholm,29/07/2017,7.2,3184,4,3,2,2008,279,,Greater Dandenong,-37.96769,145.21732,Southern Metropolitan,8989
Elwood,1/121 Brighton Rd,2,u,720000,S,Chisholm,29/07/2017,7.2,3184,5,2,2,2008,688,285.7,Brimbank,-37.79445,144.7601,Southern Metropolitan,8989
Elwood,5/217 Brighton Rd,2,u,nan,PI,Biggin,29/07/2017,7.2,3184,,,,,,,,-37.67723,145.16642,Southern Metropolitan,8989
Elwood,1/86 Dickens St,2,u,790000,VB,Marshall,29/07/2017,7.2,3184,,,,,,,,,,Southern Metropolitan,8989
Elwood,1/1 Goldsmith St,2,u,nan,SN,Gary,29/07/2017,7.2,3184,4,2,2,,656,,Manningham,-37.79035,145.11175,Southern Metropolitan,8989
Elwood,4/19 Ruskin St,3,t,1035000,S,Chisholm,29/07/2017,7.2,3184,4,2,2,1965,645,130,Manningham,-37.78547,145.14153,Southern Metropolitan,8989
Elwood,34 Selwyn Av,3,h,1820000,S,Chisholm,29/07/2017,7.2,3184,,,,,,,,,,Southern Metropolitan,8989
Elwood,4/505 St Kilda St,2,t,710000,S,McGrath,29/07/2017,7.2,3184,3,1,2,1965,721,130,Manningham,-37.79244,145.12021,Southern Metropolitan,8989
Elwood,3/521 St Kilda St,2,u,715000,S,Chisholm,29/07/2017,7.2,3184,3,1,1,,725,,Manningham,-37.79509,145.15591,Southern Metropolitan,8989
Emerald,35 Kings Rd,2,h,655000,S,Kaye,29/07/2017,36.9,3782,6,3,2,,692,,Manningham,-37.7746,145.15141,Eastern Victoria,2259
Endeavour Hills,44 Denton Dr,3,h,630000,SP,O'Brien,29/07/2017,28.5,3802,3,2,2,,283,,Manningham,-37.78177,145.15818,South-Eastern Metropolitan,8443
Endeavour Hills,3 Dunster Ct,5,h,1015000,SP,Del,29/07/2017,28.5,3802,4,2,2,1988,511,,Manningham,-37.77746,145.17161,South-Eastern Metropolitan,8443
Endeavour Hills,9 Knight Ct,3,h,676000,SP,O'Brien,29/07/2017,28.5,3802,3,2,2,,253,253,Manningham,-37.7626,145.17126,South-Eastern Metropolitan,8443
Endeavour Hills,13 Merton Ct,3,h,580000,S,Nicholls,29/07/2017,28.5,3802,3,1,2,1965,660,117,Manningham,-37.77859,145.15755,South-Eastern Metropolitan,8443
Endeavour Hills,32 Shetland St,3,h,nan,PN,O'Brien,29/07/2017,28.5,3802,3,1,2,,745,,Manningham,-37.79291,145.17428,South-Eastern Metropolitan,8443
Epping,19 Lotus Ct,4,h,658000,PI,hockingstuart,29/07/2017,19.6,3076,4,2,2,,550,,Whittlesea,-37.58279,145.12172,Northern Metropolitan,10926
Epping,13 Manley St,3,h,500000,S,Darren,29/07/2017,19.6,3076,4,2,2,,411,,Whittlesea,-37.6038,145.10958,Northern Metropolitan,10926
Epping,3/3 Redding Ri,3,t,460000,SP,Love,29/07/2017,19.6,3076,3,1,2,,680,,Casey,-37.99581,145.24098,Northern Metropolitan,10926
Epping,8 Shields St,3,h,560000,S,HAR,29/07/2017,19.6,3076,3,1,0,1960,585,85,Casey,-37.99608,145.23587,Northern Metropolitan,10926
Epping,6 Skehan Pl,5,h,nan,PI,HAR,29/07/2017,19.6,3076,,,,,,,,,,Northern Metropolitan,10926
Epping,2/33 Wedge St,2,u,503000,S,Love,29/07/2017,19.6,3076,4,2,3,,1783,,Banyule,-37.76457,145.06555,Northern Metropolitan,10926
Essendon,6/23 Daisy St,2,u,468000,S,Nelson,29/07/2017,7.5,3040,,,,,,,,,,Western Metropolitan,9264
Essendon,129 Deakin St,3,t,1002000,S,Nelson,29/07/2017,7.5,3040,4,2,2,,320,,Kingston,-38.03227,145.11759,Western Metropolitan,9264
Essendon,27 McPhail St,3,h,1315000,S,Barry,29/07/2017,7.5,3040,,,,,,,,,,Western Metropolitan,9264
Essendon,118 Ogilvie St,3,t,1000000,S,Barry,29/07/2017,7.5,3040,,,,,,,,,,Western Metropolitan,9264
Essendon,1/46 Richardson St,2,u,550000,S,Brad,29/07/2017,7.5,3040,2,1,2,2005,538,92,Glen Eira,-37.88295,145.00083,Western Metropolitan,9264
Essendon,61 William St,3,h,1875000,SP,Jellis,29/07/2017,7.5,3040,,,,,,,,,,Western Metropolitan,9264
Fairfield,9 Rushall St,3,h,1800000,SP,Jellis,29/07/2017,5.7,3078,,,,,,,,,,Northern Metropolitan,2970
Fairfield,7/305 Station St,1,u,nan,PI,Nelson,29/07/2017,5.7,3078,5,2,1,,813,,Nillumbik,-37.7068,145.13232,Northern Metropolitan,2970
Fawkner,27 Vervale Av,3,h,661000,S,Raine,29/07/2017,13.1,3060,2,1,1,1970,0,100.8,Port Phillip,-37.87945,144.97999,Northern Metropolitan,5070
Ferntree Gully,3 Hooker Rd,3,h,861000,S,Ray,29/07/2017,24.8,3156,,,,,,,,,,Eastern Metropolitan,10788
Ferntree Gully,79 McIver St,3,h,760000,S,Harcourts,29/07/2017,24.8,3156,2,1,2,1920,797,90,Port Phillip,-37.87449,144.99059,Eastern Metropolitan,10788
Ferntree Gully,72 Ormonde Rd,4,h,890000,S,Ray,29/07/2017,24.8,3156,2,1,1,1960,0,69,Port Phillip,-37.88017,144.9942,Eastern Metropolitan,10788
Footscray,703/250 Barkly St,2,u,nan,PI,Jas,29/07/2017,5.1,3011,,,,,,,,,,Western Metropolitan,7570
Footscray,9/51 Napier St,2,u,370000,VB,Jas,29/07/2017,5.1,3011,2,1,0,,0,,Port Phillip,-37.87674,144.98403,Western Metropolitan,7570
Footscray,18 White St,2,h,957000,S,Jas,29/07/2017,5.1,3011,3,2,2,2010,0,111,Port Phillip,-37.87472,144.98235,Western Metropolitan,7570
Forest Hill,45 Lasiandra Av,3,h,nan,SN,Woodards,29/07/2017,15.4,3131,,,,,,,,,,Eastern Metropolitan,4385
Frankston,4 Alvina Ct,3,h,nan,SN,Barry,29/07/2017,38,3199,2,1,1,1980,0,,Port Phillip,-37.88465,144.99177,South-Eastern Metropolitan,17055
Frankston,4/93 Dandenong Rd E,2,u,266000,S,Buxton,29/07/2017,38,3199,2,1,1,2005,795,80,Port Phillip,-37.88351,144.99202,South-Eastern Metropolitan,17055
Frankston,55 Margate Av,4,h,680000,VB,hockingstuart,29/07/2017,38,3199,2,1,0,1980,1000,81.79,Cardinia,-37.93064,145.4453,South-Eastern Metropolitan,17055
Frankston,35 McAlister St,3,h,655000,SA,Eview,29/07/2017,38,3199,3,2,2,1985,581,128,Casey,-37.98418,145.27178,South-Eastern Metropolitan,17055
Frankston,11 Tertullian Ct,4,h,nan,SN,Barry,29/07/2017,38,3199,5,2,2,1992,836,,Casey,-37.98873,145.27019,South-Eastern Metropolitan,17055
Frankston North,7 Wirilda Cr,3,h,570000,SP,C21,29/07/2017,36.9,3200,3,2,3,1980,810,114,Casey,-37.98841,145.26001,Eastern Victoria,2500
Frankston South,90 Yuille St,4,h,945000,S,Bowman,29/07/2017,38,3199,3,1,8,,665,,Casey,-37.96837,145.25176,South-Eastern Metropolitan,7566
Glen Huntly,1/1110 Glen Huntly Rd,2,u,450000,S,Woodards,29/07/2017,10.1,3163,3,2,2,1986,650,123,Casey,-37.9632,145.26496,Southern Metropolitan,2403
Glen Iris,1/10 Albion Rd,4,t,nan,PI,Jellis,29/07/2017,7.3,3146,4,2,2,1997,571,200,Whittlesea,-37.63762,145.03539,Southern Metropolitan,10412
Glen Iris,14 Chaleyer St,3,h,nan,S,Marshall,29/07/2017,7.3,3146,3,2,2,2011,321,130,Whittlesea,-37.63169,145.03135,Southern Metropolitan,10412
Glen Iris,2/26 Edgar St,2,u,nan,PN,hockingstuart,29/07/2017,7.3,3146,,,,,,,,,,Southern Metropolitan,10412
Glen Iris,23 Hillside Pde,4,h,1908000,SP,J,29/07/2017,7.3,3146,3,2,1,2007,390,147,Whittlesea,-37.62882,145.00979,Southern Metropolitan,10412
Glen Iris,4/1508 Malvern Rd,2,t,955000,S,Jellis,29/07/2017,7.3,3146,5,2,2,2007,511,,Whittlesea,-37.63779,145.03709,Southern Metropolitan,10412
Glen Waverley,20 Cowrie St,4,h,1200000,S,Harcourts,29/07/2017,16.7,3150,2,2,2,2000,214,115,Whittlesea,-37.65151,145.02815,Eastern Metropolitan,15321
Glen Waverley,39 Madigan Dr,4,h,nan,SP,Fletchers,29/07/2017,16.7,3150,2,1,1,,0,,Moonee Valley,-37.75465,144.9107,Eastern Metropolitan,15321
Glen Waverley,9 McKenna Rd,3,h,1130000,S,Harcourts,29/07/2017,16.7,3150,3,2,2,,292,,Moonee Valley,-37.74093,144.89279,Eastern Metropolitan,15321
Glen Waverley,8 Saladin Av,3,h,nan,SN,Harcourts,29/07/2017,16.7,3150,3,3,1,,226,,Moonee Valley,-37.75485,144.9119,Eastern Metropolitan,15321
Glenroy,20A Apsley St,3,h,820000,S,Stockdale,29/07/2017,11.2,3046,,,,,,,,,,Northern Metropolitan,8870
Glenroy,71 Augustine Tce,3,h,760000,S,Barry,29/07/2017,11.2,3046,2,1,1,,1032,,Moonee Valley,-37.7498,144.91228,Northern Metropolitan,8870
Glenroy,125 Glenroy Rd,4,h,nan,PI,Stockdale,29/07/2017,11.2,3046,3,1,2,,828,,Moonee Valley,-37.74473,144.90238,Northern Metropolitan,8870
Glenroy,69 Melbourne Av,3,h,680000,S,FN,29/07/2017,11.2,3046,3,1,2,1925,697,112,Darebin,-37.77662,145.02288,Northern Metropolitan,8870
Glenroy,1/96 Plumpton Av,3,u,nan,PI,Barry,29/07/2017,11.2,3046,1,1,1,,0,27,Darebin,-37.76685,145.02036,Northern Metropolitan,8870
Glenroy,9 Rowan St,3,h,629500,S,YPA,29/07/2017,11.2,3046,,,,,,,,,,Northern Metropolitan,8870
Gowanbrae,3 Bluebell Cr,3,h,900000,SP,Nelson,29/07/2017,12.9,3043,3,2,1,1960,720,162,Knox,-37.87768,145.25918,Western Metropolitan,1071
Greensborough,50 Albion Cr,4,h,770000,PI,Darren,29/07/2017,16.1,3088,3,1,3,,984,,Knox,-37.89766,145.29185,Northern Metropolitan,8524
Greensborough,14 Glenwood Dr,4,h,887500,S,hockingstuart,29/07/2017,16.1,3088,4,2,2,1992,659,177,Knox,-37.89508,145.27879,Northern Metropolitan,8524
Greensborough,12 Yangoora Pl,4,h,900000,S,Morrison,29/07/2017,16.1,3088,2,1,1,2007,1909,95,Maribyrnong,-37.79919,144.89607,Northern Metropolitan,8524
Greenvale,6 Abbey Al,3,h,633000,S,YPA,29/07/2017,20.4,3059,2,1,1,1960,0,60,Maribyrnong,-37.80474,144.9021,Northern Metropolitan,4864
Hadfield,18 Exeter St,3,h,860000,S,Stockdale,29/07/2017,11.2,3046,2,1,0,,148,,Maribyrnong,-37.79462,144.89385,Northern Metropolitan,2606
Hampton,41 Imbros St,5,h,nan,S,hockingstuart,29/07/2017,13.8,3188,,,,,,,,,,Southern Metropolitan,5454
Hawthorn,18/352 Auburn Rd,2,u,580000,S,R&H,29/07/2017,5.3,3122,3,2,2,,683,,Frankston,-38.13708,145.13081,Southern Metropolitan,11308
Hawthorn,5/24 Muir St,2,u,840000,S,Woodards,29/07/2017,5.3,3122,2,1,1,1968,0,,Frankston,-38.13275,145.13099,Southern Metropolitan,11308
Hawthorn,9 Randolph St,3,h,1460000,S,Nelson,29/07/2017,5.3,3122,,,,,,,,,,Southern Metropolitan,11308
Hawthorn East,6/712 Burwood Rd,2,u,400000,VB,Jellis,29/07/2017,6.2,3123,3,2,1,,680,,Frankston,-38.14016,145.13583,Southern Metropolitan,6482
